йЫДИЙЭР DSLAM;EMS DSLAM Name;╪МОЛА DSLAM;DSLAM Uplink Port;╪МОЛА еНОПКИСЛОЩ еПЭЛЕМОУ Hop;тЩПОР еНОПКИСЛОЩ еПЭЛЕМОУ Hop;пЭЯТА еПЭЛЕМОУ Hop;TЩПОР пЭЯТАР еПЭЛЕМОУ Hop;йЫДИЙЭР EETT DSLAM;пЕЯИЖщЯЕИА DSLAM;дИАЛщЯИСЛА DSLAM;оМОЛАСъА йщМТЯОУ DSLAM;DSLAM тей;DSLAM ONU;йЫДИЙЭР йщМТЯОУ DSLAM;йЫДИЙЭР EETT еПЭЛЕМОУ Hop;пЕЯИЖщЯЕИА еПЭЛЕМОУ Hop;дИАЛщЯИСЛА еПЭЛЕМОУ Hop;оМОЛАСъА йщМТЯОУ еПЭЛЕМОУ Hop;тей еПЭЛЕМОУ Hop;ONU еПЭЛЕМОУ Hop;йЫДИЙЭР йщМТЯОУ еПЭЛЕМОУ Hop
13375;KSANT_M.TYMPANO_D_HUA_13375_KV;KSAN/KSAN/T126/DS_5603Tv2/001;1;asw-xant9ka-megatimpano-5624a;SWTETH;g1/0/2;ETHPRT;510237;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. намхгс;5401;401;лец. тулпамо_C3 401; ; ; ; ; ; ; 
13376;KSANT_M.TYMPANO_D_HUA_13376_KV;KSAN/KSAN/T127/DS_5603Tv2/001;1;asw-xant9ka-megatimpano-5624a;SWTETH;g1/0/3;ETHPRT;510238;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. намхгс;5401;403;лец. тулпамо_C2 403; ; ; ; ; ; ; 
13377;CHALK_KARYES_D_HUA_13377;HALK/NIKI/T001/DS_5603Tv2/001;1;asw-erm2-karies-3928a;SWTETH;g1/1/2;ETHPRT;190012;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.у. иеяиссоу;3805;4141;иеяиссос_йаяуес ациоу ояоус;190012;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.у. иеяиссоу;3805;4141;иеяиссос_йаяуес ациоу ояоус
13378;THESS_KALAMARIA_D_HUA_13378_KV;ATHE/KALR/T007/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12002;ETSBPrt;90249;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;216;йакалаяиа_ц2L;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13379;THESS_KALAMARIA_D_HUA_13379_KV;ATHE/KALR/T034/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12007;ETSBPrt;90242;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;222;йакалаяиа_ц2L;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13380;THESS_KALAMARIA_D_HUA_13380_KV;ATHE/KALR/T035/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12008;ETSBPrt;90243;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;224;йакалаяиа_ц2L;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13381;THESS_KALAMARIA_D_HUA_13381_KV;ATHE/KALR/T039/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether11017;ETSBPrt;90244;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;240;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13382;THESS_KALAMARIA_D_HUA_13382_KV;ATHE/KALR/T032/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12005;ETSBPrt;90240;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;260;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13383;THESS_KALAMARIA_D_HUA_13383_KV;ATHE/KALR/T042/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether10009;ETSBPrt;90282;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;250;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13384;THESS_KALAMARIA_D_HUA_13384_KV;ATHE/KALR/T033/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12006;ETSBPrt;90241;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;252;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13385;THESS_KALAMARIA_D_HUA_13385_KV;ATHE/KALR/T044/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether10012;ETSBPrt;90285;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;253;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13386;THESS_KALAMARIA_D_HUA_13386_KV;ATHE/KALR/T054/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether10010;ETSBPrt;90283;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;249;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13387;THESS_KALAMARIA_D_HUA_13387_KV;ATHE/KALR/T046/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12004;ETSBPrt;90239;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;256;йакалаяиа_ц2L;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13388;THESS_KALAMARIA_D_HUA_13388_KV;ATHE/KALR/T048/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether10004;ETSBPrt;90277;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;258;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13389;THESS_KALAMARIA_D_HUA_13389_KV;ATHE/KALR/T025/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether10006;ETSBPrt;90279;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;259;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13390;THESS_KALAMARIA_D_HUA_13390_KV;ATHE/KALR/T009/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether11015;ETSBPrt;90271;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;276;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13391;THESS_KALAMARIA_D_HUA_13391_KV;ATHE/KALR/T053/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether11008;ETSBPrt;90258;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;285;йакалаяиа_ц2R;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13392;ACHAI_SKEPASTO_D_HUA_13392_KV;AHAI/KALV/T007/DS_5603Tv2/001;1;asw-patr9kb-kalavrita-5624a;SWTETH;g1/0/5;ETHPRT;10326;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йакабяутым;6118;C901;йакабяута_сйепасто;10100;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   йакабяутым;6118; ;йакабяута
13393;ACHAI_SKAGIOPOULI_D_HUA_13393_KV;AHAI/SKAG/T006/DS_5603Tv2/001;1;asw-skag9ka-skagiopoulio-8505a;SWTETH;g4/1/12;ETHPRT;10327;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103;144;сйациопоукеио_KV 144;10258;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103; ;сйациопоукеио
13394;ACHAI_SKAGIOPOULI_D_HUA_13394_KV;AHAI/SKAG/T007/DS_5603Tv2/001;1;asw-skag9ka-skagiopoulio-8505a;SWTETH;g4/1/13;ETHPRT;10328;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103;153;сйациопоукеио_KV 153;10258;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103; ;сйациопоукеио
13395;ACHAI_SKAGIOPOULI_D_HUA_13395_KV;AHAI/SKAG/T004/DS_5603Tv2/001;1;asw-skag9ka-skagiopoulio-8505a;SWTETH;g5/1/10;ETHPRT;10329;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103;157;сйациопоукеио_KV 157;10258;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103; ;сйациопоукеио
13396;ACHAI_SKAGIOPOULI_D_HUA_13396_KV;AHAI/SKAG/T005/DS_5603Tv2/001;1;asw-skag9ka-skagiopoulio-8505a;SWTETH;g5/1/11;ETHPRT;10330;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103;188;сйациопоукеио_KV 188;10258;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. сйациопоукеио патяас;6103; ;сйациопоукеио
13397;SERRE_CHAROPO_D_HUA_13397_KV;SERR/SIDI/T001/DS_5603Tv2/001;1;asw-serr9ka-sidirokastro-5624a;SWTETH;g1/0/3;ETHPRT;490104;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.у. сидгяойастяо;3707;C901;сидгяойастяо_ваяыпо; ; ; ; ; ; ; 
13398;MAGNI_LAFKOS_D_HUA_13398_KV;MAGN/IOLK/T003/DS_5603Tv2/001;1;asw-lar2-promiri-5328a;SWTETH;g0/0/2;ETHPRT;400173;т.п.бояеиас екк.;т.д.хессакиас;т.е.у. аяцакастгс лацмгсиас;4002;C901;лгкима_кауйос; ; ; ; ; ; ; 
13399;THESS_FINIKAS_D_HUA_13399_KV;ATHE/KALR/T064/DS_5603Tv2/001;6-иАМ;xari-asr9ka;SWTETH;Bundle-Ether12009;ETSBPrt;90360;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. йакалаяиас;3201;209;жоимийас_ц2L;90103;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. тоулпас;3207; ;ваяикаоу
13400;KEFAL_KOMITATA_D_HUA_13400_KV;KEFA/SAMI/T001/DS_5603Tv2/001;1;asw-patr9kb-agiaefimia-5624a;SWTETH;g1/0/4;ETHPRT;290039;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. салгс;6704;4146;басикийадес_йолгтата;290001;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. салгс;6704; ;ац. еужглиа
13401;ATTIC_ILIOUPOLI_D_HUA_13401_KV;ATHG/ILIL/T076/DS_5603Tv2/001;6-иАМ;iliu-asr9ka;SWTETH;Bundle-Ether13103;ETSBPrt;61646;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451;248;гкиоупокг_ц2L;60198;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451; ;гкиоупокг
13402;ATTIC_ILIOUPOLI_D_HUA_13402_KV;ATHG/ILIL/T108/DS_5603Tv2/001;6-иАМ;iliu-asr9ka;SWTETH;Bundle-Ether13018;ETSBPrt;61649;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451;256;гкиоупокг_ц2L;60198;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451; ;гкиоупокг
13403;ATTIC_ILIOUPOLI_D_HUA_13403_KV;ATHG/ILIL/T072/DS_5603Tv2/001;6-иАМ;iliu-asr9ka;SWTETH;Bundle-Ether13001;ETSBPrt;61706;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451;360;гкиоупокг_ц2L;60198;т.п.мотиас екк.;т.д. ба./мот. атт;т.е.й. гкиоупокеыс;1451; ;гкиоупокг
13404;ATTIC_CHALANDRI_D_HUA_13404_KV;AATT/HALA/T025/DS_5603Tv2/001;6-иАМ;xala-asr9ka;SWTETH;Bundle-Ether12006;ETSBPrt;61808;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651;375;вакамдяи_ц2L;60027;т.п.мотиас екк.;т.д. ахгмас;т.е.й. вакамдяиоу;1651; ;вакамдяи
13405;AITOL_SKOUTERA_D_HUA_13405;AITO/AGRI/L017/DS_5616/001;1;asw-pel1-agrinio-8508a;SWTETH;g2/1/10;ETHPRT;20357;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. ацяимиоу;5801; ;сйоутеяа;20022;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. ацяимиоу;5801; ;ацяимио
13406;IOANN_TEL.KAKAVIAS_D_HUA_13406;IOAN/PERV/D001/DS_5616/001;1;asw-ioa2-delvinaki-5624a;SWTETH;g1/0/3;ETHPRT;250206;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502;7111;йтислата_текымеио йайабиас;250169;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. иыаммимым;6502; ;декбимайиоу
13407;PIERI_PALEOSTANI_D_HUA_13407;PIER/KATE/L021/DS_5616/001;1;asw-erm1-kitros-5624a;SWTETH;g1/0/3;ETHPRT;440038;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йатеяимгс;3401; ;пакаиостамг;440045;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йатеяимгс;3401; ;йитяос
13408;SERRO_PL.EL_D_HUA_13408_ONU_9509;SERR/SERR/O001/DS_5616/001;1;asw-serr9ka-pleleftherias-8508a;SWTETH;g6/1/8;ETHPRT;490125;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701;9509;сеяяес_ONU;490027;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701; ;сеяяес
13409;SERRO_KALK_D_HUA_13409_ONU_9709;SERR/SERR/O003/DS_5616/001;1;asw-serr9ka-pleleftherias-8508a;SWTETH;g6/1/12;ETHPRT;490118;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701;9709;йакйамг;490027;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701; ;сеяяес
13410;SERRO_KALKA_D_HUA_13410_ONU_9711;SERR/SERR/O002/DS_5616/001;1;asw-serr9ka-pleleftherias-8508a;SWTETH;g6/1/9;ETHPRT;490126;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701;9711;йакйамг_ONU;490027;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. сеяяым;3701; ;сеяяес
13412;LARIS_POTAMIA_D_HUA_13412;LARI/AKAD/L029/DS_5616/001;1;asw-lari9ka-agia-5624a;SWTETH;g1/0/3;ETHPRT;360149;т.п.бояеиас екк.;т.д.хессакиас;й.е.   ациас каяисгс;4104; ;поталиа;360004;т.п.бояеиас екк.;т.д.хессакиас;й.е.   ациас каяисгс;4104; ;ациа
13413;KARDI_KRYOPIGI_D_HUA_13413;KARD/KARD/L043/DS_5616/001;1;asw-lar1-kriopigi-5328a;SWTETH;g0/0/1;ETHPRT;270026;т.п.бояеиас екк.;т.д.хессакиас;й.е.   лоуфайиоу йаядитсас;4204; ;йяуопгцг;270026;т.п.бояеиас екк.;т.д.хессакиас;й.е.   лоуфайиоу йаядитсас;4204; ;йяуопгцг
13414;KSANT_SIDINI_D_HUA_13414;KSAN/KSAN/L022/DS_5616/001;1;asw-xant9ka-genisea-5624a;SWTETH;g1/0/2;ETHPRT;510080;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.й. намхгс;5401; ;судимг; ; ; ; ; ; ; 
13415;KILKI_KSILOKERATIA_D_HUA_13415;KILK/KILK/L022/DS_5616/001;1;asw-erm1-mandres-5624a;SWTETH;g1/0/4;ETHPRT;310081;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йикйис;3601; ;нукойеяатиа;310057;т.п.бояеиас екк.;т.д. йем/дут.лайедомиас;т.е.й. йикйис;3601; ;ламдяес
13416;SERRE_DIMITRA_D_HUA_13416;SERR/NIGR/L016/DS_5616/001;1;asw-serr9ka-nzixni-5624a;SWTETH;g1/0/2;ETHPRT;490105;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.у. меас фивмгс;3703; ;дглгтяа; ; ; ; ; ; ; 
13417;SERRO_KAPN_D_HUA_13417_DLC_7114;SERR/SIDI/D001/DS_5616/001;1;asw-serr9ka-sidirokastro-5624a;SWTETH;g1/0/4;ETHPRT;490123;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;т.е.у. сидгяойастяо;3707;7114;сидгяойастяо_йапможуто; ; ; ; ; ; ; 
13418;LEFKA_ATHANI_D_HUA_13418;LEYK/LEYK/D001/DS_5616/001;1;asw-patr9ka-agiospetros-5624a;SWTETH;g1/0/2;ETHPRT;390035;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. кеуйадас;6401;7001;ациос петяос_ахами;390032;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.й. кеуйадас;6401; ;ациос петяос
13419;ARKAD_KAPSIA_D_HUA_13419;ARKA/TRIP/D001/DS_5616/001;1;asw-tri1-kapsia-5328a;SWTETH;g0/0/1;ETHPRT;40276;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.й. тяипокеыс;7103;7275;тяипокг_йаьас;40276;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.й. тяипокеыс;7103;7275;тяипокг_йаьас
13420;MESSI_NEROMYLOS_D_HUA_13420;MESS/MESS/D001/DS_5616/001;1;asw-klmt9ka-xatzis-5624a;SWTETH;g1/0/2a;ETHPRT;410200;т.п.мотиас екк.;т.д.мотиоам.пекоп;й.е.   лессгмгс;7313;6428;бекийа_меяолукос;410186;т.п.мотиас екк.;т.д.мотиоам.пекоп;й.е.   лессгмгс;7313; ;ватфгс
13421;ARTAS_SYKOULA_D_HUA_13421;ARTA/ARTA/D001/DS_5616/001;1;asw-ioa1-kompoti-5624a;SWTETH;g1/0/3;ETHPRT;50149;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001;4205;лемиди_суйоука;50137;т.п.бояеиас екк.;т.д. гпеияоу-йеяйуяас;т.е.й. аятас;7001; ;йолпоти
13422;KORIN_PSARI_D_HUA_13422;KORI/KORI/D003/DS_5616/001;1;asw-kori9ka-kalianoi-5624a;SWTETH;g1/0/6;ETHPRT;320076;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. йаккиамым йояимхиас;7416;7222;йакиамои_ьаяи;320035;т.п.мотиас екк.;т.д.мотиоам.пекоп;т.е.у. йаккиамым йояимхиас;7416; ;йакиамои
13423;ATTIC_ZARIFOPOULOS_D_HUA_13423;ATHA/KERM/T002/DS_5616/001;1;n3328-athe9ka-voicenet-votanikos-a;SWTETH;g0/0/2;ETHPRT;65112;т.п.мотиас екк.;т.д. ахгмас;т.е.й. ахгмас;1250;777;йеяалеийос_фаяижопоукос; ;т.п.мотиас екк.;т.д. ахгмас;т.е.й. ахгмас;1250; ; 
13424;THESS_SIND_D_HUA_13424_ONU_9709;DTHE/ELEY/O004/DS_5616/001;1;asw-amp1-eleftherio-8508a;SWTETH;g3/1/15;ETHPRT;90174;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9709;симдос_VIPE SINDOU CES 9709;90095;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;екеухеяио
13425;THESS_SINDO_D_HUA_13425_ONU_9717;DTHE/ELEY/T016/DS_5616/001;3;ampe-asr9ka;SWTETH;Bundle-Ether10000;ETSBPrt;90176;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9717;симдос_ONU 9717;90094;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;алпекойгпои
13426;THESS_SINDO_D_HUA_13426_ONU_9721;DTHE/ELEY/T014/DS_5616/001;3;ampe-asr9ka;SWTETH;Bundle-Ether10001;ETSBPrt;90178;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9721;симдос_ONU 9721;90094;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;алпекойгпои
13427;THESS_SIND_D_HUA_13427_ONU_9727;DTHE/ELEY/O003/DS_5616/001;1;asw-amp1-eleftherio-8508a;SWTETH;g3/1/18;ETHPRT;90180;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9727;симдос_бипе симдоу CES 9727;90095;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;екеухеяио
13428;THESS_SIND_D_HUA_13428_ONU_9731;DTHE/ELEY/T013/DS_5616/001;1;asw-amp1-eleftherio-8508a;SWTETH;g3/1/21;ETHPRT;90182;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9731;симдос_ONU 9731;90095;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;екеухеяио
13429;THESS_SINDO_D_HUA_13429_ONU_9733;DTHE/ELEY/T015/DS_5616/001;3;ampe-asr9ka;SWTETH;Bundle-Ether10002;ETSBPrt;90183;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. диабатым хес/мийгс;3125;9733;симдос_ONU 9733;90094;т.п.бояеиас екк.;т.д. хес-вакйид.;т.е.й. паукоу лека;3103; ;алпекойгпои
13430;ACHAI_STAROCHORI_D_HUA_13430;AHAI/PELO/L019/DS_5616/001;1;asw-pel1-erimanthia-5624a;SWTETH;g1/0/2;ETHPRT;10284;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. вакамдяитсас аваиас;6116; ;стаяовыяи;10071;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;т.е.у. вакамдяитсас аваиас;6116; ;еяуламхеиа
13431;ILIAS_MOURI_D_HUA_13431_DLC_6068;ILEI/AOLY/D004/DS_5616/001;1;asw-patr9kb-arxolimpia-5624a;SWTETH;g1/0/3;ETHPRT;40234;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   аяваиас окулпиас;5904;6608;аяв. окулпиа_лоуяиа;220013;т.п.мотиас екк.;т.д. дут.екк./мгс.иом.;й.е.   аяваиас окулпиас;5904; ;аяв. окулпиа
13432;FTHIO_VELESIOTES_D_HUA_13432;FTHI/LAMI/D002/DS_5616/001;1;asw-lami9ka-domokos-5328a;SWTETH;g1/0/6;ETHPRT;150177;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   долойоу;2312;6141;долойос_бекесиытес;150135;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   долойоу;2312; ;долойос
13433;FTHIO_THERMOPYLES_D_HUA_13433;FTHI/LAMI/D001/DS_5616/001;1;д223-09;RING;хеялопукес;GENPRT;150118;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;т.е.й. калиас;2302;6143;амхгкг_хеялопукес; ; ; ; ; ; ; 
13434;LARIS_SKOPIA_D_HUA_13434;LARI/META/L011/DS_5616/001;1;asw-lami9ka-domokos-5328a;SWTETH;g1/0/7;ETHPRT;360152;т.п.бояеиас екк.;т.д.хессакиас;й.е.   жаясакым;4110; ;сйопиа;150135;т.п.мотиас екк.;т.д. йемтя. екк/еуб.;й.е.   долойоу;2312; ;долойос
13435;EVROU_ARDANIO_D_HUA_13435;EVRO/ALEL/L015/DS_5616/001;1;asw-alex9ka-feres-5624a;SWTETH;g1/0/2;ETHPRT;120115;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;й.е.   жеяым ебяоу;5505; ;аядамио;120070;т.п.бояеиас екк.;т.д. ам.лай.хяай./мгс. боя. аиц.;й.е.   жеяым ебяоу;5505; ;жеяяес
